"Track.n." "Slice.n." "X" "Y" "Distance" "Velocity" "Pixel.Value" "Treat" "Replica" "was.disp" "ID" "time"
"345" 1 45 1672 1493 "5.126.543" 512.654 -6120090 1 2 1 1211 450
"346" 1 46 1425 1924 "2.483.798" 248.38 -5857168 1 2 1 1211 460
"347" 1 47 1318 3097 "5.889.351" 588.935 -3419456 1 2 1 1211 470
"348" 1 48 1122 3822 "3.755.133" 375.513 -7303058 1 2 1 1211 480
"349" 1 49 1719 3656 "3.098.245" 309.825 -2697265 1 2 1 1211 490
"350" 1 50 2504 3665 "3.925.258" 392.526 -4406384 1 2 1 1211 500
"351" 1 51 3310 3596 "4.044.740" 404.474 -4735866 1 2 1 1211 510
"352" 1 52 2965 3498 "1.793.244" 179.324 -4867678 1 2 1 1211 520
"353" 1 53 1548 3515 "7.085.510" 708.551 -7830673 1 2 1 1211 530
"354" 1 54 1122 3746 "2.422.999" 242.3 -7566982 1 2 1 1211 540
"355" 1 55 1962 3686 "4.210.701" 421.07 -7894909 1 2 1 1211 550
"356" 1 56 3025 3626 "5.323.460" 532.346 -5197148 1 2 1 1211 560
"357" 1 57 3861 3259 "4.565.044" 456.504 -5393748 1 2 1 1211 570
"358" 1 58 3976 3251 "576.390" 57.639 -5789797 1 2 1 1211 580
"359" 1 59 4667 2905 "3.863.926" 386.393 -4803955 1 2 1 1211 590
"360" 1 60 5320 2619 "3.564.425" 356.443 -5658211 1 2 1 1211 600
"361" 2 1 1574 759 "-1.000" -1 -7106198 1 2 1 1212 10
"362" 2 2 1817 1437 "3.601.156" 360.116 -6118275 1 2 1 1212 20
"363" 2 3 1881 2073 "3.196.060" 319.606 -2039335 1 2 1 1212 30
"364" 2 4 1911 2577 "2.524.460" 252.446 -2894390 1 2 1 1212 40
"365" 2 5 1962 2658 "478.592" 47.859 -2765132 1 2 1 1212 50
"366" 2 6 2321 3383 "4.045.077" 404.508 -2567746 1 2 1 1212 60
"367" 2 7 2688 3861 "3.013.192" 301.319 -6119816 1 2 1 1212 70
"368" 2 8 2001 3537 "3.797.845" 379.784 -5593746 1 2 1 1212 80
"369" 2 9 1207 3426 "4.008.606" 400.861 -6777494 1 2 1 1212 90
"370" 2 10 1544 2990 "2.755.290" 275.529 -3291241 1 2 1 1212 100
"371" 2 11 1582 2969 "217.083" 21.708 -4805509 1 2 1 1212 110
"372" 2 12 1920 2461 "3.050.852" 305.085 -7041416 1 2 1 1212 120
"373" 2 13 2214 2112 "2.281.650" 228.165 -5856644 1 2 1 1212 130
"374" 2 14 2248 2026 "462.385" 46.239 -6512481 1 2 1 1212 140
"375" 2 15 2743 1433 "3.862.234" 386.223 -4080492 1 2 1 1212 150
"376" 2 16 3123 1156 "2.351.218" 235.122 -3619168 1 2 1 1212 160
"377" 2 17 3123 1164 "40.000" 4 -5661307 1 2 1 1212 170
"378" 2 18 3669 721 "3.515.555" 351.555 -4473937 1 2 1 1212 180
"379" 2 19 4369 469 "3.719.893" 371.989 -5328744 1 2 1 1212 190
"380" 2 20 5205 887 "4.673.382" 467.338 -4410224 1 2 1 1212 200
"381" 2 21 5491 1053 "1.653.421" 165.342 -2434090 1 2 1 1212 210
"382" 2 22 5380 1493 "2.268.926" 226.893 -2895422 1 2 1 1212 220
"383" 2 23 4761 1826 "3.514.435" 351.443 -3949432 1 2 1 1212 230
"384" 2 24 4518 2692 "4.497.235" 449.724 -6118525 1 2 1 1212 240
"385" 2 25 4155 3537 "4.598.353" 459.835 -5592432 1 2 1 1212 250
"386" 2 26 3221 3571 "4.673.093" 467.309 -5923216 1 2 1 1212 260
"387" 2 27 1783 3144 "7.500.288" 750.029 -5725594 1 2 1 1212 270
"388" 2 28 1493 2402 "3.983.290" 398.329 -3684946 1 2 1 1212 280
"389" 2 29 2188 1173 "7.059.508" 705.951 -6514070 1 2 1 1212 290
"390" 2 30 2568 742 "2.872.982" 287.298 -6446207 1 2 1 1212 300
"391" 2 31 2645 669 "530.519" 53.052 -5725584 1 2 1 1212 310
"392" 2 32 3421 264 "4.376.646" 437.665 -6448529 1 2 1 1212 320
"393" 2 33 4185 422 "3.900.833" 390.083 -5395553 1 2 1 1212 330
"394" 2 34 4868 635 "3.577.213" 357.721 -5003642 1 2 1 1212 340
"395" 2 35 5465 695 "3.000.038" 300.004 -5461626 1 2 1 1212 350
"396" 2 36 5491 456 "1.202.050" 120.205 -7171462 1 2 1 1212 360
"397" 2 37 5491 358 "490.000" 49 -6252692 1 2 1 1212 370
"398" 2 38 5491 294 "320.000" 32 -5265017 1 2 1 1212 380
"399" 2 39 5495 243 "255.783" 25.578 -3555418 1 2 1 1212 390
"400" 2 40 5508 204 "205.548" 20.555 -5067905 1 2 1 1212 400
"401" 2 41 5572 93 "640.644" 64.064 -6381709 1 2 1 1212 410
"402" 2 42 5597 38 "302.076" 30.208 -5329786 1 2 1 1212 420
"403" 2 43 5597 29 "45.000" 4.5 -4342096 1 2 1 1212 430
"404" 2 44 5568 260 "1.164.066" 116.407 -4145495 1 2 1 1212 440
"405" 2 45 5533 477 "1.099.022" 109.902 -5922157 1 2 1 1212 450
"406" 2 46 5533 610 "665.000" 66.5 -4934235 1 2 1 1212 460
"407" 2 47 5516 768 "794.560" 79.456 -6711950 1 2 1 1212 470
"408" 2 48 5491 921 "775.145" 77.515 -6184553 1 2 1 1212 480
"409" 2 49 5486 1092 "855.365" 85.537 -5856131 1 2 1 1212 490
"410" 2 50 5431 1339 "1.265.247" 126.525 -5856895 1 2 1 1212 500
"411" 2 51 5414 1774 "2.176.660" 217.666 -7237018 1 2 1 1212 510
"412" 2 52 5299 2265 "2.521.438" 252.144 -9475747 1 2 1 1212 520
"413" 2 53 4983 2696 "2.672.157" 267.216 -4672106 1 2 1 1212 530
"414" 2 54 5081 3246 "2.793.313" 279.331 -5725306 1 2 1 1212 540
"415" 2 55 5213 3908 "3.375.159" 337.516 -3225162 1 2 1 1212 550
"416" 2 56 5329 3959 "633.581" 63.358 -4276054 1 2 1 1212 560
"417" 2 57 5329 3955 "20.000" 2 -7432591 1 2 1 1212 570
"418" 2 58 5034 3912 "1.490.587" 149.059 -6315389 1 2 1 1212 580
"419" 2 59 4940 3758 "902.109" 90.211 -5462661 1 2 1 1212 590
"420" 2 60 4322 3438 "3.479.669" 347.967 -5657984 1 2 1 1212 600
"421" 3 1 1868 3660 "-1.000" -1 -5660541 1 2 1 1213 10
"422" 3 2 1241 3601 "3.148.849" 314.885 -6383750 1 2 1 1213 20
"423" 3 3 1365 3153 "2.324.220" 232.422 -6712956 1 2 1 1213 30
"424" 3 4 1433 2602 "2.775.901" 277.59 -4278122 1 2 1 1213 40
"425" 3 5 1625 2129 "2.552.416" 255.242 -5331329 1 2 1 1213 50
"426" 3 6 1659 2103 "214.009" 21.401 -5264480 1 2 1 1213 60
"427" 3 7 1809 1420 "3.496.387" 349.639 -5991050 1 2 1 1213 70
"428" 3 8 2129 985 "2.700.116" 270.012 -5529193 1 2 1 1213 80
"429" 3 9 2474 716 "2.187.384" 218.738 -6579828 1 2 1 1213 90
"430" 3 10 3046 473 "3.107.382" 310.738 -5922676 1 2 1 1213 100
"431" 3 11 3609 482 "2.815.360" 281.536 -4934224 1 2 1 1213 110
"432" 3 12 4253 657 "3.336.769" 333.677 -5395553 1 2 1 1213 120
"433" 3 13 4928 870 "3.539.046" 353.905 -5856107 1 2 1 1213 130
"434" 3 14 5482 908 "2.776.509" 277.651 -4210763 1 2 1 1213 140
"435" 3 15 5491 1070 "811.249" 81.125 -2960183 1 2 1 1213 150
"436" 3 16 5440 1425 "1.793.223" 179.322 -6120316 1 2 1 1213 160
"437" 3 17 5329 1877 "2.327.150" 232.715 -4736092 1 2 1 1213 170
"438" 3 18 5252 2359 "2.440.558" 244.056 -2039332 1 2 1 1213 180
"439" 3 19 5230 2743 "1.923.148" 192.315 -4539744 1 2 1 1213 190
"440" 3 20 5013 3238 "2.702.379" 270.238 -5460317 1 2 1 1213 200
"441" 3 21 5013 3848 "3.050.000" 305 -3882576 1 2 1 1213 210
"442" 3 22 5248 3980 "1.347.674" 134.767 -4275515 1 2 1 1213 220
"443" 3 23 5418 3844 "1.088.531" 108.853 -7303276 1 2 1 1213 230
"444" 3 24 5397 3690 "777.126" 77.713 -6579042 1 2 1 1213 240
"445" 3 25 5388 3652 "195.256" 19.526 -1513518 1 2 1 1213 250
"446" 3 26 5367 3665 "123.491" 12.349 -6778234 1 2 1 1213 260
"447" 3 27 5367 3626 "195.000" 19.5 -6318206 1 2 1 1213 270
"448" 3 28 5282 3537 "615.345" 61.535 -5724521 1 2 1 1213 280
"449" 3 29 4795 3801 "2.769.770" 276.977 -4935015 1 2 1 1213 290
"450" 3 30 4458 3596 "1.972.270" 197.227 -7437465 1 2 1 1213 300
"451" 3 31 3784 3315 "3.651.154" 365.115 -6514815 1 2 1 1213 310
"452" 3 32 2500 3387 "6.430.085" 643.009 -4408168 1 2 1 1213 320
"453" 3 33 1284 3545 "6.131.109" 613.111 -5724277 1 2 1 1213 330
"454" 3 34 1382 3754 "1.154.177" 115.418 -5987950 1 2 1 1213 340
"455" 3 35 2538 3733 "5.780.954" 578.095 -4210763 1 2 1 1213 350
"456" 3 36 3362 3464 "4.333.985" 433.398 -6644583 1 2 1 1213 360
"457" 3 37 4117 3328 "3.835.756" 383.576 -5396064 1 2 1 1213 370
"458" 3 38 4373 3008 "2.049.000" 204.9 -2498595 1 2 1 1213 380
"459" 3 39 4441 2990 "351.710" 35.171 -8291198 1 2 1 1213 390
"460" 3 40 4966 2747 "2.892.551" 289.255 -5987426 1 2 1 1213 400
"461" 3 41 5410 2453 "2.662.574" 266.257 -5722965 1 2 1 1213 410
"462" 3 42 5435 2218 "1.181.630" 118.163 -5921884 1 2 1 1213 420
"463" 3 43 5435 2022 "980.000" 98 -5658461 1 2 1 1213 430
"464" 3 44 5222 1553 "2.575.510" 257.551 -2895715 1 2 1 1213 440
"465" 3 45 4915 955 "3.361.000" 336.1 -4409459 1 2 1 1213 450
"466" 3 46 4893 1049 "482.701" 48.27 -3157301 1 2 1 1213 460
"467" 3 47 4829 1250 "1.054.716" 105.472 -3816005 1 2 1 1213 470
"468" 3 48 4467 1804 "3.308.927" 330.893 -4737626 1 2 1 1213 480
"469" 3 49 4249 2670 "4.465.087" 446.509 -7370106 1 2 1 1213 490
"470" 3 50 4232 2688 "123.794" 12.379 -6054262 1 2 1 1213 500
"471" 3 51 3810 3438 "4.302.859" 430.286 -6513534 1 2 1 1213 510
"472" 3 52 2961 3494 "4.254.225" 425.422 -5658476 1 2 1 1213 520
"473" 3 53 1531 3507 "7.150.295" 715.03 -5659526 1 2 1 1213 530
"474" 3 54 1122 3746 "2.368.554" 236.855 -7566982 1 2 1 1213 540
"475" 3 55 1966 3712 "4.223.423" 422.342 -7503501 1 2 1 1213 550
"476" 3 56 3029 3639 "5.327.518" 532.752 -6186099 1 2 1 1213 560
"477" 3 57 3844 3259 "4.496.179" 449.618 -5658738 1 2 1 1213 570
"478" 3 58 3980 3246 "683.100" 68.31 -6447206 1 2 1 1213 580
"479" 3 59 4672 2884 "3.904.830" 390.483 -5920342 1 2 1 1213 590
"480" 3 60 5333 2615 "3.568.200" 356.82 -4672084 1 2 1 1213 600
"481" 4 1 4885 2257 "-1.000" -1 -2565428 1 2 1 1214 10
"482" 4 2 4885 2257 "0.000" 0 -2697013 1 2 1 1214 20
"483" 4 3 4885 2257 "0.000" 0 -2499894 1 2 1 1214 30
"484" 4 4 4885 2257 "0.000" 0 -2763058 1 2 1 1214 40
"485" 4 5 4881 2261 "28.284" 2.828 -2302247 1 2 1 1214 50
"486" 4 6 4881 2265 "20.000" 2 -2631996 1 2 1 1214 60
"487" 4 7 4889 2269 "44.721" 4.472 -4474988 1 2 1 1214 70
"488" 4 8 4893 2269 "20.000" 2 -3947605 1 2 1 1214 80
"489" 4 9 4893 2269 "0.000" 0 -4012624 1 2 1 1214 90
"490" 4 10 4893 2269 "0.000" 0 -3749709 1 2 1 1214 100
"491" 4 11 4898 2269 "25.000" 2.5 -2829385 1 2 1 1214 110
"492" 4 12 4885 2257 "88.459" 8.846 -2762296 1 2 1 1214 120
"493" 4 13 4872 2257 "65.000" 6.5 -2698051 1 2 1 1214 130
"494" 4 14 4885 2269 "88.459" 8.846 -3751014 1 2 1 1214 140
"495" 4 15 4885 2269 "0.000" 0 -4015219 1 2 1 1214 150
"496" 4 16 4885 2269 "0.000" 0 -4145512 1 2 1 1214 160
"497" 4 17 4885 2269 "0.000" 0 -4212331 1 2 1 1214 170
"498" 4 18 4885 2269 "0.000" 0 -4606323 1 2 1 1214 180
"499" 4 19 4885 2269 "0.000" 0 -4211305 1 2 1 1214 190
"500" 4 20 4885 2269 "0.000" 0 -3882851 1 2 1 1214 200
"501" 4 21 4885 2269 "0.000" 0 -4408946 1 2 1 1214 210
"502" 4 22 4885 2269 "0.000" 0 -4079971 1 2 1 1214 220
"503" 4 23 4885 2269 "0.000" 0 -4343143 1 2 1 1214 230
"504" 4 24 4885 2269 "0.000" 0 -4080490 1 2 1 1214 240
"505" 4 25 4885 2257 "60.000" 6 -2631221 1 2 1 1214 250
"506" 4 26 4885 2257 "0.000" 0 -2499122 1 2 1 1214 260
"507" 4 27 4885 2257 "0.000" 0 -2433588 1 2 1 1214 270
"508" 4 28 4885 2257 "0.000" 0 -2433588 1 2 1 1214 280
"509" 4 29 4885 2257 "0.000" 0 -2630961 1 2 1 1214 290
"510" 4 30 4885 2257 "0.000" 0 -2762807 1 2 1 1214 300
"511" 4 31 4885 2257 "0.000" 0 -2630189 1 2 1 1214 310
"512" 4 32 4885 2257 "0.000" 0 -2697271 1 2 1 1214 320
"513" 4 33 4881 2252 "32.016" 3.202 -2368048 1 2 1 1214 330
"514" 4 34 4881 2252 "0.000" 0 -2960447 1 2 1 1214 340
"515" 4 35 4881 2252 "0.000" 0 -2631998 1 2 1 1214 350
"516" 4 36 4881 2252 "0.000" 0 -3685211 1 2 1 1214 360
"517" 4 37 4889 2252 "40.000" 4 -3486804 1 2 1 1214 370
"518" 4 38 4872 2240 "104.043" 10.404 -3220543 1 2 1 1214 380
"519" 4 39 4872 2240 "0.000" 0 -6581920 1 2 1 1214 390
"520" 4 40 4872 2240 "0.000" 0 -6516904 1 2 1 1214 400
"521" 4 41 4872 2240 "0.000" 0 -3621245 1 2 1 1214 410
"522" 4 42 4889 2227 "107.005" 10.7 -1578790 1 2 1 1214 420
"523" 4 43 4915 2252 "180.347" 18.035 -3420495 1 2 1 1214 430
"524" 4 44 4915 2252 "0.000" 0 -3025739 1 2 1 1214 440
"525" 4 45 4915 2252 "0.000" 0 -2961743 1 2 1 1214 450
"526" 4 46 4915 2252 "0.000" 0 -2895959 1 2 1 1214 460
"527" 4 47 4915 2252 "0.000" 0 -3684184 1 2 1 1214 470
"528" 4 48 4915 2252 "0.000" 0 -3093074 1 2 1 1214 480
"529" 4 49 4915 2252 "0.000" 0 -3290708 1 2 1 1214 490
"530" 4 50 4915 2252 "0.000" 0 -3487836 1 2 1 1214 500
"531" 4 51 4915 2252 "0.000" 0 -2698577 1 2 1 1214 510
"532" 4 52 4915 2252 "0.000" 0 -3028057 1 2 1 1214 520
"533" 4 53 4915 2252 "0.000" 0 -3158869 1 2 1 1214 530
"534" 4 54 4915 2252 "0.000" 0 -3093078 1 2 1 1214 540
"535" 4 55 4915 2252 "0.000" 0 -3093337 1 2 1 1214 550
"536" 4 56 4915 2252 "0.000" 0 -2764364 1 2 1 1214 560
"537" 4 57 4915 2252 "0.000" 0 -3026505 1 2 1 1214 570
"538" 4 58 4915 2252 "0.000" 0 -3421265 1 2 1 1214 580
"539" 4 59 4915 2252 "0.000" 0 -3419982 1 2 1 1214 590
"540" 4 60 4915 2252 "0.000" 0 -2894668 1 2 1 1214 600
"541" 5 1 5516 162 "-1.000" -1 -6247837 1 2 1 1215 10
"542" 5 2 5555 136 "234.361" 23.436 -6316971 1 2 1 1215 20
"543" 5 3 5546 226 "452.244" 45.224 -4405587 1 2 1 1215 30
"544" 5 4 5521 260 "211.009" 21.101 -5261396 1 2 1 1215 40
"545" 5 5 5529 294 "174.642" 17.464 -5325900 1 2 1 1215 50
"546" 5 6 5512 396 "517.035" 51.703 -6183779 1 2 1 1215 60
"547" 5 7 5516 563 "835.239" 83.524 -2894891 1 2 1 1215 70
"548" 5 8 5482 742 "911.002" 91.1 -3354166 1 2 1 1215 80
"549" 5 9 5491 968 "1.130.896" 113.09 -5919063 1 2 1 1215 90
"550" 5 10 5478 1186 "1.091.936" 109.194 -4801098 1 2 1 1215 100
"551" 5 11 5482 1484 "1.490.134" 149.013 -3025214 1 2 1 1215 110
"552" 5 12 5474 1079 "2.025.395" 202.54 -8681389 1 2 1 1215 120
"553" 5 13 5495 819 "1.304.233" 130.423 -3157321 1 2 1 1215 130
"554" 5 14 5469 601 "1.097.725" 109.772 -7827371 1 2 1 1215 140
"555" 5 15 5486 358 "1.217.970" 121.797 -2434370 1 2 1 1215 150
"556" 5 16 5478 213 "726.103" 72.61 -4077399 1 2 1 1215 160
"557" 5 17 5529 115 "552.381" 55.238 -2631999 1 2 1 1215 170
"558" 5 18 5499 119 "151.327" 15.133 -7037085 1 2 1 1215 180
"559" 5 19 5559 93 "326.956" 32.696 -3223358 1 2 1 1215 190
"560" 5 20 5593 29 "362.353" 36.235 -9008034 1 2 1 1215 200
"561" 5 21 5576 34 "88.600" 8.86 -7034809 1 2 1 1215 210
"562" 5 22 5585 34 "45.000" 4.5 -5126778 1 2 1 1215 220
"563" 5 23 5495 81 "507.666" 50.767 -4209488 1 2 1 1215 230
"564" 5 24 5341 251 "1.146.909" 114.691 -4013151 1 2 1 1215 240
"565" 5 25 5068 768 "2.923.260" 292.326 -4866926 1 2 1 1215 250
"566" 5 26 5175 1292 "2.674.065" 267.407 -2236463 1 2 1 1215 260
"567" 5 27 5469 1527 "1.881.894" 188.189 -4143169 1 2 1 1215 270
"568" 5 28 5465 1164 "1.815.110" 181.511 -2170931 1 2 1 1215 280
"569" 5 29 5504 836 "1.651.552" 165.155 -3551307 1 2 1 1215 290
"570" 5 30 5486 494 "1.712.367" 171.237 -7633583 1 2 1 1215 300
"571" 5 31 5418 251 "1.261.675" 126.168 -6839964 1 2 1 1215 310
"572" 5 32 5495 17 "1.231.716" 123.172 -5788020 1 2 1 1215 320
"573" 5 33 5555 25 "302.655" 30.265 -7037057 1 2 1 1215 330
"574" 5 34 5589 76 "306.472" 30.647 -5787223 1 2 1 1215 340
"575" 5 35 5580 234 "791.281" 79.128 -6773600 1 2 1 1215 350
"576" 5 36 5568 328 "473.814" 47.381 -8353151 1 2 1 1215 360
"577" 5 37 5572 332 "28.284" 2.828 -4736584 1 2 1 1215 370
"578" 5 38 5529 593 "1.322.592" 132.259 -4931931 1 2 1 1215 380
"579" 5 39 5482 708 "621.168" 62.117 -8748705 1 2 1 1215 390
"580" 5 40 5525 755 "318.512" 31.851 -2762545 1 2 1 1215 400
"581" 5 41 5461 972 "1.131.205" 113.121 -2434370 1 2 1 1215 410
"582" 5 42 5465 989 "87.321" 8.732 -6248303 1 2 1 1215 420
"583" 5 43 5469 1041 "260.768" 26.077 -7170183 1 2 1 1215 430
"584" 5 44 5312 1292 "1.480.287" 148.029 -3945048 1 2 1 1215 440
"585" 5 45 4992 1506 "1.924.812" 192.481 -7895472 1 2 1 1215 450
"586" 5 46 4313 1497 "3.395.298" 339.53 -6513562 1 2 1 1215 460
"587" 5 47 3549 1608 "3.860.107" 386.011 -6053262 1 2 1 1215 470
"588" 5 48 2824 1408 "3.760.402" 376.04 -7170961 1 2 1 1215 480
"589" 5 49 1851 1134 "5.054.219" 505.422 -9013676 1 2 1 1215 490
"590" 5 50 1966 674 "2.370.786" 237.079 -4931931 1 2 1 1215 500
"591" 5 51 2376 226 "3.036.462" 303.646 -3552097 1 2 1 1215 510
"592" 5 52 2828 409 "2.438.201" 243.82 -3156533 1 2 1 1215 520
"593" 5 53 3677 823 "4.722.809" 472.281 -5064270 1 2 1 1215 530
"594" 5 54 4416 896 "3.712.984" 371.298 -3550000 1 2 1 1215 540
"595" 5 55 5243 1540 "5.240.861" 524.086 -2500161 1 2 1 1215 550
"596" 5 56 5427 1984 "2.403.081" 240.308 -7037039 1 2 1 1215 560
"597" 5 57 5435 2504 "2.600.308" 260.031 -7563134 1 2 1 1215 570
"598" 5 58 5427 2120 "1.920.417" 192.042 -8683676 1 2 1 1215 580
"599" 5 59 4953 1740 "3.037.581" 303.758 -8291760 1 2 1 1215 590
"600" 5 60 4518 1984 "2.493.797" 249.38 -6971524 1 2 1 1215 600
"601" 6 1 5538 183 "-1.000" -1 -7234421 1 2 1 1216 10
"602" 6 2 5542 192 "49.244" 4.924 -3092284 1 2 1 1216 20
"603" 6 3 5533 196 "49.244" 4.924 -5656765 1 2 1 1216 30
"604" 6 4 5533 196 "0.000" 0 -3553350 1 2 1 1216 40
"605" 6 5 5533 196 "0.000" 0 -3947340 1 2 1 1216 50
"606" 6 6 5533 196 "0.000" 0 -4012881 1 2 1 1216 60
"607" 6 7 5533 196 "0.000" 0 -4275792 1 2 1 1216 70
"608" 6 8 5533 196 "0.000" 0 -4078666 1 2 1 1216 80
"609" 6 9 5533 196 "0.000" 0 -4078666 1 2 1 1216 90
"610" 6 10 5533 196 "0.000" 0 -4144719 1 2 1 1216 100
"611" 6 11 5533 196 "0.000" 0 -3947342 1 2 1 1216 110
"612" 6 12 5533 196 "0.000" 0 -3881549 1 2 1 1216 120
"613" 6 13 5533 196 "0.000" 0 -4144208 1 2 1 1216 130
"614" 6 14 5533 196 "0.000" 0 -4209742 1 2 1 1216 140
"615" 6 15 5533 196 "0.000" 0 -4341846 1 2 1 1216 150
"616" 6 16 5533 196 "0.000" 0 -4079444 1 2 1 1216 160
"617" 6 17 5533 196 "0.000" 0 -3552322 1 2 1 1216 170
"618" 6 18 5533 196 "0.000" 0 -3683395 1 2 1 1216 180
"619" 6 19 5533 196 "0.000" 0 -3748419 1 2 1 1216 190
"620" 6 20 5533 196 "0.000" 0 -3749189 1 2 1 1216 200
"621" 6 21 5533 196 "0.000" 0 -3815505 1 2 1 1216 210
"622" 6 22 5533 196 "0.000" 0 -3420736 1 2 1 1216 220
"623" 6 23 5533 196 "0.000" 0 -3946567 1 2 1 1216 230
"624" 6 24 5533 196 "0.000" 0 -3618628 1 2 1 1216 240
"625" 6 25 5533 196 "0.000" 0 -3683396 1 2 1 1216 250
"626" 6 26 5533 196 "0.000" 0 -3617856 1 2 1 1216 260
"627" 6 27 5533 196 "0.000" 0 -3486268 1 2 1 1216 270
"628" 6 28 5533 196 "0.000" 0 -4735569 1 2 1 1216 280
"629" 6 29 5533 196 "0.000" 0 -4802651 1 2 1 1216 290
"630" 6 30 5533 196 "0.000" 0 -4605011 1 2 1 1216 300
"631" 6 31 5533 196 "0.000" 0 -4276831 1 2 1 1216 310
"632" 6 32 5533 196 "0.000" 0 -2631998 1 2 1 1216 320
"633" 6 33 5533 196 "0.000" 0 -5132394 1 2 1 1216 330
"634" 6 34 5533 196 "0.000" 0 -7107237 1 2 1 1216 340
"635" 6 35 5568 362 "848.248" 84.825 -7365496 1 2 1 1216 350
"636" 6 36 5563 418 "281.114" 28.111 -6380394 1 2 1 1216 360
"637" 6 37 5559 413 "32.016" 3.202 -2566455 1 2 1 1216 370
"638" 6 38 5538 580 "841.576" 84.158 -7433357 1 2 1 1216 380
"639" 6 39 5504 708 "662.193" 66.219 -4868444 1 2 1 1216 390
"640" 6 40 5516 755 "242.539" 24.254 -4012884 1 2 1 1216 400
"641" 6 41 5461 934 "936.296" 93.63 -5919873 1 2 1 1216 410
"642" 6 42 5469 994 "302.655" 30.265 -3748672 1 2 1 1216 420
"643" 6 43 5465 1062 "340.588" 34.059 -4014932 1 2 1 1216 430
"644" 6 44 5358 1514 "2.322.461" 232.246 -5655917 1 2 1 1216 440
"645" 6 45 5397 1864 "1.760.831" 176.083 -5854062 1 2 1 1216 450
"646" 6 46 5154 2180 "1.993.145" 199.314 -2498354 1 2 1 1216 460
"647" 6 47 4919 2555 "2.212.747" 221.275 -3091009 1 2 1 1216 470
"648" 6 48 4676 2897 "2.097.695" 209.77 -6316951 1 2 1 1216 480
"649" 6 49 4066 2931 "3.054.734" 305.473 -5986951 1 2 1 1216 490
"650" 6 50 3392 2918 "3.370.627" 337.063 -6315912 1 2 1 1216 500
"651" 6 51 2572 2850 "4.114.073" 411.407 -3750002 1 2 1 1216 510
"652" 6 52 1681 2491 "4.803.025" 480.303 -4408435 1 2 1 1216 520
"653" 6 53 1369 2619 "1.686.179" 168.618 -7367051 1 2 1 1216 530
"654" 6 54 1365 3281 "3.310.060" 331.006 -5128532 1 2 1 1216 540
"655" 6 55 1757 3878 "3.570.970" 357.097 -3616573 1 2 1 1216 550
"656" 6 56 2675 3665 "4.711.934" 471.193 -4275794 1 2 1 1216 560
"657" 6 57 3289 3532 "3.141.198" 314.12 -2892585 1 2 1 1216 570
"658" 6 58 3490 3370 "1.290.785" 129.078 -4538455 1 2 1 1216 580
"659" 6 59 3699 3319 "1.075.663" 107.566 -2696750 1 2 1 1216 590
"660" 6 60 4147 2905 "3.050.000" 305 -4276331 1 2 1 1216 600
"661" 1 1 1288 3895 "-1.000" -1 -6186388 1 2 0 1201 10
"662" 1 2 1873 3878 "75.497" 7.55 -3489097 1 2 0 1201 20
"663" 1 3 1877 3861 "2.253" 0.225 -7304063 1 2 0 1201 30
"664" 1 4 2205 3660 "49.625" 4.962 -4803417 1 2 0 1201 40
"665" 1 5 2197 3652 "1.459" 0.146 -7698060 1 2 0 1201 50
"666" 1 6 2478 3379 "50.539" 5.054 -5856892 1 2 0 1201 60
"667" 1 7 2577 2969 "54.410" 5.441 -4145495 1 2 0 1201 70
"668" 1 8 2521 2824 "20.052" 2.005 -4146013 1 2 0 1201 80
"669" 1 9 2589 2252 "74.308" 7.431 -3816783 1 2 0 1201 90
"670" 1 10 2585 1446 "103.975" 10.398 -3422795 1 2 0 1201 100
"671" 1 11 2500 797 "84.436" 8.444 -6516652 1 2 0 1201 110
"672" 1 12 2244 183 "85.815" 8.581 -6777753 1 2 0 1201 120
"673" 1 13 1966 8 "42.376" 4.238 -14211289 1 2 0 1201 130
"674" 1 14 1433 29 "68.810" 6.881 -14474974 1 2 0 1201 140
"675" 1 15 1399 294 "34.465" 3.447 -6516652 1 2 0 1201 150
"676" 1 16 1412 942 "83.609" 8.361 -5528718 1 2 0 1201 160
"677" 1 17 1233 1774 "109.784" 10.978 -6846110 1 2 0 1201 170
"678" 1 18 1518 1924 "41.546" 4.155 -7503545 1 2 0 1201 180
"679" 1 19 1924 2278 "69.487" 6.949 -5529232 1 2 0 1201 190
"680" 1 20 2214 2606 "56.478" 5.648 -5133706 1 2 0 1201 200
"681" 1 21 2282 2688 "13.742" 1.374 -6121884 1 2 0 1201 210
"682" 1 22 2376 2777 "16.699" 1.67 -5397899 1 2 0 1201 220
"683" 1 23 2427 2858 "12.348" 1.235 -4936319 1 2 0 1201 230
"684" 1 24 2594 3127 "40.844" 4.084 -3423054 1 2 0 1201 240
"685" 1 25 2739 3281 "27.286" 2.729 -2369838 1 2 0 1201 250
"686" 1 26 2747 3289 "1.459" 0.146 -3815744 1 2 0 1201 260
"687" 1 27 3016 3767 "70.756" 7.076 -5922685 1 2 0 1201 270
"688" 1 28 3370 3865 "47.384" 4.738 -3422528 1 2 0 1201 280
"689" 1 29 3387 3840 "3.900" 0.39 -6447463 1 2 0 1201 290
"690" 1 30 3882 3665 "67.728" 6.773 -7765905 1 2 0 1201 300
"691" 1 31 4189 3434 "49.562" 4.956 -4015192 1 2 0 1201 310
"692" 1 32 4377 3605 "32.784" 3.278 -4147809 1 2 0 1201 320
